Edge,Label
"(3842, 3908)",0
"(3842, 3929)",0
"(3842, 3736)",0
"(3842, 3656)",0
"(3842, 3501)",0
"(3842, 3938)",0
"(3842, 3618)",0
"(3842, 3948)",0
"(3842, 3703)",0
"(3842, 3886)",0
"(3842, 3684)",0
"(3545, 3480)",0
"(3545, 3785)",0
"(3545, 3578)",0
"(3545, 3672)",0
"(3545, 3938)",0
"(3545, 3852)",0
"(3545, 3737)",0
"(3545, 3902)",0
"(3545, 3475)",0
"(3545, 3440)",0
"(3545, 3642)",0
"(3545, 3824)",0
"(3545, 3943)",0
"(3545, 3731)",0
"(3545, 3884)",0
"(3545, 3438)",0
"(3545, 3586)",0
"(3545, 3557)",0
"(3545, 3831)",0
"(3545, 3971)",0
"(3545, 3734)",0
"(3545, 3684)",0
"(3545, 3841)",0
"(3545, 3730)",0
"(3545, 3790)",0
"(3545, 3722)",0
"(3545, 3604)",0
"(3545, 3654)",0
"(3545, 3858)",0
"(3545, 3913)",0
"(3545, 3456)",0
"(3545, 3651)",0
"(3545, 3966)",0
"(3545, 3755)",0
"(3545, 3450)",0
"(3545, 3891)",0
"(3545, 3518)",0
"(3545, 3514)",0
"(3545, 3687)",0
"(3545, 3703)",0
"(3545, 3962)",0
"(3545, 3756)",0
"(3545, 3889)",0
"(3545, 3452)",0
"(3545, 3488)",0
"(3545, 3449)",0
"(3545, 3828)",0
"(3545, 3501)",0
"(3545, 3605)",0
"(3545, 3681)",0
"(3545, 3497)",0
"(3480, 3693)",0
"(3480, 3841)",0
"(3480, 3604)",0
"(3480, 3625)",0
"(3480, 3651)",0
"(3480, 3586)",0
"(3480, 3449)",0
"(3480, 3540)",0
"(3480, 3756)",0
"(3480, 3971)",0
"(3480, 3692)",0
"(3480, 3734)",0
"(3480, 3438)",0
"(3480, 3667)",0
"(3480, 3684)",0
"(3480, 3938)",0
"(3608, 3735)",0
"(3608, 3728)",0
"(3608, 3740)",0
"(3608, 3455)",0
"(3608, 3442)",0
"(3608, 3590)",0
"(3608, 3921)",0
"(3608, 3862)",0
"(3608, 3722)",0
"(3608, 3521)",0
"(3608, 3694)",0
"(3608, 3907)",0
"(3608, 3705)",0
"(3735, 3442)",0
"(3735, 3521)",0
"(3735, 3753)",0
"(3735, 3740)",0
"(3735, 3455)",0
"(3735, 3728)",0
"(3735, 3629)",0
"(3735, 3921)",0
"(3735, 3636)",0
"(3735, 3663)",0
"(3966, 3540)",0
"(3966, 3737)",0
"(3966, 3658)",0
"(3966, 3785)",0
"(3966, 3452)",0
"(3966, 3940)",0
"(3966, 3684)",0
"(3966, 3938)",0
"(3966, 3573)",0
"(3966, 3514)",0
"(3966, 3828)",0
"(3966, 3877)",0
"(3966, 3604)",0
"(3966, 3902)",0
"(3966, 3731)",0
"(3966, 3824)",0
"(3966, 3485)",0
"(3966, 3687)",0
"(3966, 3488)",0
"(3966, 3891)",0
"(3966, 3497)",0
"(3966, 3852)",0
"(3966, 3672)",0
"(3966, 3971)",0
"(3966, 3475)",0
"(3440, 3501)",0
"(3440, 3805)",0
"(3440, 3540)",0
"(3440, 3886)",0
"(3440, 3703)",0
"(3440, 3684)",0
"(3440, 3755)",0
"(3440, 3877)",0
"(3440, 3525)",0
"(3440, 3734)",0
"(3440, 3971)",0
"(3440, 3600)",0
"(3440, 3938)",0
"(3651, 3449)",0
"(3651, 3938)",1
"(3651, 3824)",0
"(3651, 3886)",0
"(3651, 3828)",0
"(3651, 3734)",0
"(3651, 3525)",0
"(3651, 3841)",0
"(3651, 3501)",0
"(3651, 3456)",1
"(3651, 3877)",0
"(3651, 3683)",0
"(3651, 3586)",1
"(3651, 3477)",0
"(3651, 3884)",0
"(3651, 3756)",0
"(3651, 3858)",0
"(3651, 3929)",0
"(3651, 3948)",1
"(3734, 3760)",0
"(3734, 3884)",0
"(3734, 3877)",0
"(3734, 3948)",0
"(3734, 3712)",0
"(3734, 3692)",0
"(3734, 3684)",0
"(3734, 3625)",0
"(3734, 3841)",0
"(3734, 3938)",0
"(3734, 3533)",0
"(3734, 3667)",0
"(3734, 3962)",0
"(3734, 3449)",0
"(3734, 3540)",0
"(3734, 3604)",0
"(3734, 3971)",0
"(3734, 3618)",0
"(3734, 3737)",0
"(3734, 3586)",0
"(3734, 3693)",0
"(3734, 3824)",0
"(3734, 3456)",0
"(3734, 3756)",0
"(3734, 3501)",0
"(3734, 3525)",0
"(3734, 3929)",0
"(3734, 3438)",0
"(3734, 3656)",0
"(3760, 3533)",0
"(3760, 3628)",0
"(3760, 3501)",0
"(3760, 3962)",0
"(3760, 3619)",0
"(3760, 3586)",0
"(3760, 3514)",0
"(3760, 3948)",0
"(3760, 3438)",0
"(3760, 3512)",0
"(3760, 3540)",0
"(3843, 3499)",0
"(3843, 3927)",0
"(3843, 3645)",1
"(3843, 3829)",0
"(3843, 3680)",1
"(3802, 3705)",0
"(3802, 3455)",0
"(3802, 3753)",0
"(3802, 3835)",0
"(3802, 3720)",0
"(3802, 3636)",0
"(3802, 3907)",0
"(3802, 3722)",0
"(3802, 3442)",0
"(3802, 3521)",0
"(3802, 3921)",0
"(3802, 3773)",0
"(3802, 3553)",0
"(3705, 3907)",1
"(3705, 3906)",0
"(3705, 3714)",0
"(3705, 3818)",0
"(3705, 3921)",0
"(3705, 3572)",0
"(3705, 3629)",0
"(3705, 3498)",0
"(3705, 3442)",0
"(3705, 3722)",0
"(3705, 3706)",0
"(3705, 3590)",0
"(3705, 3486)",0
"(3705, 3835)",0
"(3705, 3759)",1
"(3705, 3534)",1
"(3705, 3740)",0
"(3705, 3794)",0
"(3705, 3569)",0
"(3705, 3519)",0
"(3705, 3521)",1
"(3705, 3553)",1
"(3705, 3763)",1
"(3705, 3636)",0
"(3705, 3494)",1
"(3719, 3511)",0
"(3719, 3499)",0
"(3719, 3643)",0
"(3719, 3646)",0
"(3719, 3593)",1
"(3719, 3458)",0
"(3719, 3564)",1
"(3719, 3617)",1
"(3719, 3711)",0
"(3719, 3927)",0
"(3719, 3648)",0
"(3719, 3770)",1
"(3719, 3622)",0
"(3719, 3810)",1
"(3511, 3821)",0
"(3511, 3506)",0
"(3511, 3507)",0
"(3511, 3566)",0
"(3511, 3648)",0
"(3511, 3555)",0
"(3511, 3794)",0
"(3511, 3763)",0
"(3511, 3724)",0
"(3511, 3900)",0
"(3511, 3515)",0
"(3511, 3738)",0
"(3511, 3671)",0
"(3511, 3706)",0
"(3511, 3770)",0
"(3511, 3530)",0
"(3511, 3904)",0
"(3511, 3896)",0
"(3492, 3556)",0
"(3492, 3756)",0
"(3492, 3496)",0
"(3492, 3841)",0
"(3492, 3521)",0
"(3492, 3684)",0
"(3556, 3688)",0
"(3556, 3971)",0
"(3556, 3540)",0
"(3556, 3521)",0
"(3556, 3817)",0
"(3556, 3684)",0
"(3556, 3693)",0
"(3556, 3625)",0
"(3616, 3513)",0
"(3616, 3716)",0
"(3616, 3918)",0
"(3616, 3848)",0
"(3616, 3844)",0
"(3616, 3439)",0
"(3616, 3699)",0
"(3616, 3932)",0
"(3616, 3647)",0
"(3513, 3932)",0
"(3513, 3952)",0
"(3513, 3439)",0
"(3683, 3886)",0
"(3683, 3692)",0
"(3683, 3563)",0
"(3683, 3525)",0
"(3683, 3790)",0
"(3683, 3948)",0
"(3683, 3656)",0
"(3683, 3877)",0
"(3683, 3667)",0
"(3683, 3756)",0
"(3683, 3578)",0
"(3886, 3852)",0
"(3886, 3525)",0
"(3886, 3625)",0
"(3886, 3455)",0
"(3886, 3552)",0
"(3886, 3877)",0
"(3886, 3667)",0
"(3886, 3684)",0
"(3886, 3756)",0
"(3886, 3948)",0
"(3886, 3692)",0
"(3886, 3563)",0
"(3886, 3656)",0
"(3886, 3962)",0
"(3886, 3971)",0
"(3886, 3540)",0
"(3743, 3628)",0
"(3743, 3917)",0
"(3743, 3912)",0
"(3743, 3892)",0
"(3743, 3874)",0
"(3743, 3541)",0
"(3743, 3595)",0
"(3743, 3538)",0
"(3743, 3871)",0
"(3743, 3473)",0
"(3743, 3657)",0
"(3743, 3819)",0
"(3743, 3857)",0
"(3743, 3739)",0
"(3743, 3445)",0
"(3743, 3868)",0
"(3743, 3725)",0
"(3743, 3567)",0
"(3628, 3595)",0
"(3628, 3962)",0
"(3628, 3538)",0
"(3628, 3912)",0
"(3628, 3857)",0
"(3628, 3892)",0
"(3628, 3874)",0
"(3628, 3473)",0
"(3628, 3917)",0
"(3628, 3819)",0
"(3628, 3725)",0
"(3628, 3445)",0
"(3628, 3567)",0
"(3628, 3657)",0
"(3628, 3739)",0
"(3628, 3547)",0
"(3628, 3868)",0
"(3628, 3541)",0
"(3628, 3871)",0
"(3486, 3706)",0
"(3486, 3855)",0
"(3486, 3976)",0
"(3486, 3593)",0
"(3486, 3509)",0
"(3486, 3506)",0
"(3486, 3591)",0
"(3486, 3803)",0
"(3486, 3900)",0
"(3486, 3680)",0
"(3486, 3711)",0
"(3486, 3794)",0
"(3486, 3572)",0
"(3486, 3714)",0
"(3486, 3870)",0
"(3486, 3569)",0
"(3486, 3906)",0
"(3706, 3803)",0
"(3706, 3509)",0
"(3706, 3870)",0
"(3706, 3906)",0
"(3706, 3591)",0
"(3706, 3794)",0
"(3706, 3569)",0
"(3706, 3506)",0
"(3706, 3572)",0
"(3706, 3648)",0
"(3706, 3900)",0
"(3706, 3515)",0
"(3706, 3593)",0
"(3706, 3680)",0
"(3706, 3714)",0
"(3722, 3876)",0
"(3722, 3508)",0
"(3722, 3862)",0
"(3722, 3498)",0
"(3722, 3921)",0
"(3722, 3590)",0
"(3722, 3918)",0
"(3722, 3753)",0
"(3722, 3773)",0
"(3722, 3496)",0
"(3722, 3636)",0
"(3722, 3521)",0
"(3722, 3553)",0
"(3722, 3442)",0
"(3722, 3629)",0
"(3722, 3850)",0
"(3722, 3907)",0
"(3722, 3778)",0
"(3722, 3835)",0
"(3722, 3526)",0
"(3722, 3505)",0
"(3722, 3827)",0
"(3722, 3455)",0
"(3722, 3740)",0
"(3722, 3728)",0
"(3876, 3778)",0
"(3876, 3521)",0
"(3876, 3455)",0
"(3876, 3753)",0
"(3876, 3470)",0
"(3876, 3629)",0
"(3876, 3442)",0
"(3475, 3902)",0
"(3475, 3852)",0
"(3475, 3938)",0
"(3475, 3877)",0
"(3475, 3501)",0
"(3475, 3940)",0
"(3475, 3672)",0
"(3475, 3642)",0
"(3475, 3586)",0
"(3475, 3948)",0
"(3475, 3488)",0
"(3475, 3684)",0
"(3475, 3526)",0
"(3475, 3485)",0
"(3475, 3828)",0
"(3475, 3543)",0
"(3475, 3971)",0
"(3902, 3621)",0
"(3902, 3518)",0
"(3902, 3934)",0
"(3902, 3940)",0
"(3902, 3884)",0
"(3902, 3790)",0
"(3902, 3672)",0
"(3902, 3452)",0
"(3902, 3824)",0
"(3902, 3604)",0
"(3902, 3703)",0
"(3902, 3667)",0
"(3902, 3877)",0
"(3902, 3731)",0
"(3902, 3573)",0
"(3902, 3497)",0
"(3902, 3488)",0
"(3902, 3938)",0
"(3902, 3891)",0
"(3902, 3684)",0
"(3902, 3852)",0
"(3540, 3656)",0
"(3540, 3693)",0
"(3540, 3841)",0
"(3540, 3618)",0
"(3540, 3692)",0
"(3540, 3971)",0
"(3540, 3525)",0
"(3540, 3438)",0
"(3540, 3667)",0
"(3540, 3563)",0
"(3540, 3684)",0
"(3540, 3962)",0
"(3824, 3884)",0
"(3824, 3790)",0
"(3824, 3518)",0
"(3824, 3831)",0
"(3824, 3737)",0
"(3824, 3456)",0
"(3824, 3497)",0
"(3824, 3557)",0
"(3824, 3877)",0
"(3824, 3578)",0
"(3824, 3654)",0
"(3824, 3605)",0
"(3824, 3670)",0
"(3824, 3452)",0
"(3824, 3756)",0
"(3824, 3730)",0
"(3824, 3501)",0
"(3824, 3687)",0
"(3824, 3514)",0
"(3824, 3488)",0
"(3824, 3858)",0
"(3824, 3938)",0
"(3824, 3731)",0
"(3824, 3913)",0
"(3931, 3947)",0
"(3931, 3821)",0
"(3931, 3617)",0
"(3931, 3887)",0
"(3931, 3622)",0
"(3931, 3906)",0
"(3931, 3665)",0
"(3931, 3460)",0
"(3931, 3680)",0
"(3931, 3583)",0
"(3931, 3593)",0
"(3931, 3532)",0
"(3917, 3473)",0
"(3917, 3538)",0
"(3917, 3871)",0
"(3917, 3868)",0
"(3917, 3567)",0
"(3917, 3725)",0
"(3917, 3874)",0
"(3917, 3595)",0
"(3917, 3819)",0
"(3917, 3857)",0
"(3917, 3892)",0
"(3917, 3912)",0
"(3695, 3883)",0
"(3695, 3516)",0
"(3695, 3919)",0
"(3695, 3649)",0
"(3695, 3581)",0
"(3695, 3898)",0
"(3695, 3523)",0
"(3695, 3613)",0
"(3695, 3594)",0
"(3695, 3639)",0
"(3695, 3481)",0
"(3889, 3525)",0
"(3889, 3586)",0
"(3889, 3604)",0
"(3889, 3501)",0
"(3889, 3449)",0
"(3889, 3756)",0
"(3889, 3938)",0
"(3889, 3943)",0
"(3958, 3515)",0
"(3958, 3506)",0
"(3958, 3767)",0
"(3958, 3671)",0
"(3958, 3680)",0
"(3457, 3938)",0
"(3457, 3831)",0
"(3457, 3703)",0
"(3468, 3534)",0
"(3468, 3601)",0
"(3468, 3622)",0
"(3468, 3645)",0
"(3468, 3458)",0
"(3468, 3810)",0
"(3468, 3878)",0
"(3468, 3945)",0
"(3468, 3535)",0
"(3468, 3777)",0
"(3468, 3881)",0
"(3468, 3680)",0
"(3468, 3823)",0
"(3468, 3532)",0
"(3468, 3524)",0
"(3468, 3927)",0
"(3468, 3956)",0
"(3468, 3900)",0
"(3534, 3617)",1
"(3534, 3810)",1
"(3534, 3829)",0
"(3534, 3535)",0
"(3534, 3614)",0
"(3534, 3564)",1
"(3534, 3906)",0
"(3534, 3459)",0
"(3534, 3593)",1
"(3534, 3506)",1
"(3534, 3881)",0
"(3534, 3761)",0
"(3534, 3770)",1
"(3534, 3499)",0
"(3868, 3567)",0
"(3868, 3739)",0
"(3868, 3538)",0
"(3868, 3892)",0
"(3868, 3657)",0
"(3868, 3857)",0
"(3868, 3595)",0
"(3868, 3819)",0
"(3868, 3874)",0
"(3868, 3445)",0
"(3868, 3725)",0
"(3868, 3912)",0
"(3868, 3541)",0
"(3868, 3473)",0
"(3567, 3473)",0
"(3567, 3739)",0
"(3567, 3595)",0
"(3567, 3538)",0
"(3567, 3725)",0
"(3567, 3857)",0
"(3567, 3657)",0
"(3567, 3874)",0
"(3567, 3912)",1
"(3604, 3449)",0
"(3604, 3557)",0
"(3604, 3617)",1
"(3604, 3474)",0
"(3604, 3914)",0
"(3604, 3605)",1
"(3604, 3687)",0
"(3604, 3469)",0
"(3604, 3943)",0
"(3604, 3913)",0
"(3604, 3578)",0
"(3604, 3456)",1
"(3604, 3731)",0
"(3604, 3672)",0
"(3604, 3488)",1
"(3604, 3828)",0
"(3604, 3518)",1
"(3604, 3514)",0
"(3604, 3512)",0
"(3604, 3601)",0
"(3604, 3858)",0
"(3604, 3555)",1
"(3604, 3962)",1
"(3604, 3756)",0
"(3604, 3497)",0
"(3604, 3770)",1
"(3604, 3658)",0
"(3604, 3501)",0
"(3604, 3730)",0
"(3604, 3938)",1
"(3604, 3586)",1
"(3604, 3645)",1
"(3604, 3635)",0
"(3604, 3737)",0
"(3604, 3852)",0
"(3604, 3841)",0
"(3604, 3861)",1
"(3604, 3948)",1
"(3604, 3790)",0
"(3604, 3561)",0
"(3604, 3450)",0
"(3449, 3456)",0
"(3449, 3971)",0
"(3449, 3948)",0
"(3449, 3962)",0
"(3449, 3756)",0
"(3449, 3796)",0
"(3449, 3805)",0
"(3449, 3684)",0
"(3449, 3501)",0
"(3449, 3841)",0
"(3449, 3438)",0
"(3449, 3586)",0
"(3449, 3618)",0
"(3449, 3625)",0
"(3449, 3692)",0
"(3449, 3938)",0
"(3449, 3693)",0
"(3449, 3737)",0
"(3449, 3943)",0
"(3449, 3877)",0
"(3668, 3466)",0
"(3668, 3829)",0
"(3668, 3761)",0
"(3668, 3469)",0
"(3668, 3738)",0
"(3668, 3945)",0
"(3668, 3956)",0
"(3466, 3634)",0
"(3466, 3469)",0
"(3466, 3956)",0
"(3466, 3738)",0
"(3466, 3881)",0
"(3466, 3652)",0
"(3466, 3460)",0
"(3466, 3829)",0
"(3466, 3680)",0
"(3466, 3583)",0
"(3466, 3761)",0
"(3466, 3443)",0
"(3466, 3784)",0
"(3466, 3821)",0
"(3466, 3602)",0
"(3466, 3945)",0
"(3466, 3554)",0
"(3474, 3945)",0
"(3474, 3469)",0
"(3474, 3460)",0
"(3474, 3634)",0
"(3474, 3738)",0
"(3474, 3967)",0
"(3474, 3829)",0
"(3474, 3602)",0
"(3474, 3630)",0
"(3474, 3761)",0
"(3474, 3554)",0
"(3474, 3956)",0
"(3474, 3823)",0
"(3945, 3602)",0
"(3945, 3768)",0
"(3945, 3614)",0
"(3945, 3956)",0
"(3945, 3469)",0
"(3945, 3829)",0
"(3945, 3752)",0
"(3945, 3561)",0
"(3945, 3927)",0
"(3945, 3459)",0
"(3945, 3460)",0
"(3945, 3761)",0
"(3945, 3554)",1
"(3945, 3630)",0
"(3945, 3786)",1
"(3945, 3634)",0
"(3945, 3738)",0
"(3438, 3522)",0
"(3438, 3693)",0
"(3438, 3877)",0
"(3438, 3456)",0
"(3438, 3784)",0
"(3438, 3501)",0
"(3438, 3586)",0
"(3438, 3971)",0
"(3438, 3533)",0
"(3438, 3938)",0
"(3716, 3647)",0
"(3716, 3932)",0
"(3716, 3439)",0
"(3711, 3794)",0
"(3711, 3648)",0
"(3711, 3810)",0
"(3711, 3870)",0
"(3711, 3458)",0
"(3711, 3896)",0
"(3711, 3646)",0
"(3711, 3593)",0
"(3711, 3631)",0
"(3711, 3903)",0
"(3711, 3881)",0
"(3711, 3680)",0
"(3711, 3643)",0
"(3711, 3784)",0
"(3711, 3506)",0
"(3794, 3569)",0
"(3794, 3914)",0
"(3794, 3870)",0
"(3794, 3506)",0
"(3794, 3509)",0
"(3794, 3947)",0
"(3794, 3554)",0
"(3794, 3855)",0
"(3794, 3643)",0
"(3794, 3903)",0
"(3794, 3591)",0
"(3794, 3906)",0
"(3794, 3593)",0
"(3794, 3900)",0
"(3794, 3680)",0
"(3794, 3572)",0
"(3794, 3714)",0
"(3730, 3514)",0
"(3730, 3635)",0
"(3730, 3737)",0
"(3730, 3557)",0
"(3730, 3488)",0
"(3730, 3450)",0
"(3730, 3518)",0
"(3730, 3832)",0
"(3730, 3790)",0
"(3730, 3731)",0
"(3730, 3642)",0
"(3730, 3913)",0
"(3730, 3687)",0
"(3730, 3578)",0
"(3730, 3605)",0
"(3514, 3485)",0
"(3514, 3884)",0
"(3514, 3456)",0
"(3514, 3832)",0
"(3514, 3672)",0
"(3514, 3635)",0
"(3514, 3790)",0
"(3514, 3670)",0
"(3514, 3518)",0
"(3514, 3913)",0
"(3514, 3687)",0
"(3514, 3557)",0
"(3514, 3828)",0
"(3514, 3938)",0
"(3514, 3605)",0
"(3514, 3737)",0
"(3514, 3488)",0
"(3514, 3578)",0
"(3514, 3858)",0
"(3947, 3973)",0
"(3947, 3509)",0
"(3947, 3870)",0
"(3947, 3900)",0
"(3947, 3593)",1
"(3947, 3976)",0
"(3947, 3768)",0
"(3947, 3786)",1
"(3947, 3810)",1
"(3947, 3569)",0
"(3947, 3499)",0
"(3947, 3821)",0
"(3947, 3784)",0
"(3739, 3657)",0
"(3739, 3912)",0
"(3739, 3871)",0
"(3739, 3473)",0
"(3739, 3892)",0
"(3739, 3874)",0
"(3739, 3725)",0
"(3739, 3595)",0
"(3739, 3819)",0
"(3739, 3538)",0
"(3657, 3892)",0
"(3657, 3857)",0
"(3657, 3725)",0
"(3657, 3595)",0
"(3657, 3538)",0
"(3657, 3819)",0
"(3657, 3541)",0
"(3557, 3642)",0
"(3557, 3828)",0
"(3557, 3731)",0
"(3557, 3938)",0
"(3557, 3635)",0
"(3557, 3858)",0
"(3557, 3687)",0
"(3557, 3670)",0
"(3557, 3790)",0
"(3557, 3518)",0
"(3557, 3737)",0
"(3557, 3574)",0
"(3557, 3456)",0
"(3557, 3488)",0
"(3642, 3938)",0
"(3642, 3574)",0
"(3642, 3731)",0
"(3642, 3659)",0
"(3642, 3454)",0
"(3642, 3737)",0
"(3642, 3779)",0
"(3642, 3828)",0
"(3642, 3450)",0
"(3642, 3658)",0
"(3785, 3736)",0
"(3785, 3731)",0
"(3785, 3756)",0
"(3785, 3605)",0
"(3785, 3672)",0
"(3785, 3658)",0
"(3785, 3858)",0
"(3785, 3503)",0
"(3766, 3933)",0
"(3766, 3776)",0
"(3766, 3587)",0
"(3766, 3747)",0
"(3766, 3478)",0
"(3766, 3809)",0
"(3766, 3791)",1
"(3918, 3789)",0
"(3918, 3975)",0
"(3918, 3923)",0
"(3918, 3647)",0
"(3918, 3837)",0
"(3918, 3957)",0
"(3918, 3519)",0
"(3918, 3901)",0
"(3918, 3632)",0
"(3918, 3759)",0
"(3918, 3749)",0
"(3918, 3465)",0
"(3918, 3442)",0
"(3918, 3854)",0
"(3918, 3848)",0
"(3918, 3708)",0
"(3918, 3774)",0
"(3918, 3579)",0
"(3918, 3879)",0
"(3918, 3653)",0
"(3918, 3571)",0
"(3918, 3664)",0
"(3918, 3720)",0
"(3918, 3757)",0
"(3892, 3874)",0
"(3892, 3473)",0
"(3892, 3541)",0
"(3892, 3538)",0
"(3892, 3912)",0
"(3892, 3725)",0
"(3635, 3731)",0
"(3635, 3574)",0
"(3635, 3670)",0
"(3635, 3832)",0
"(3635, 3605)",0
"(3635, 3790)",0
"(3635, 3938)",0
"(3635, 3686)",0
"(3635, 3518)",0
"(3635, 3948)",0
"(3692, 3667)",0
"(3692, 3948)",0
"(3692, 3841)",0
"(3692, 3656)",0
"(3692, 3586)",0
"(3692, 3712)",0
"(3692, 3525)",0
"(3692, 3625)",0
"(3692, 3501)",0
"(3692, 3456)",0
"(3692, 3938)",0
"(3692, 3693)",0
"(3692, 3618)",0
"(3692, 3877)",0
"(3692, 3962)",0
"(3692, 3756)",0
"(3692, 3684)",0
"(3553, 3921)",0
"(3553, 3778)",0
"(3553, 3840)",0
"(3553, 3598)",0
"(3553, 3455)",0
"(3553, 3936)",0
"(3553, 3442)",0
"(3553, 3508)",0
"(3553, 3769)",0
"(3553, 3835)",0
"(3553, 3482)",1
"(3553, 3728)",0
"(3553, 3663)",0
"(3553, 3685)",0
"(3553, 3753)",1
"(3553, 3644)",0
"(3553, 3470)",1
"(3553, 3472)",0
"(3553, 3563)",0
"(3553, 3521)",1
"(3553, 3773)",0
"(3553, 3629)",0
"(3553, 3698)",0
"(3553, 3505)",0
"(3553, 3827)",0
"(3553, 3526)",0
"(3831, 3736)",0
"(3831, 3884)",0
"(3831, 3496)",0
"(3831, 3461)",0
"(3831, 3684)",0
"(3831, 3521)",0
"(3831, 3817)",0
"(3831, 3938)",0
"(3831, 3526)",0
"(3831, 3703)",0
"(3831, 3456)",0
"(3831, 3971)",0
"(3884, 3731)",0
"(3884, 3456)",0
"(3884, 3790)",0
"(3884, 3687)",0
"(3884, 3948)",0
"(3884, 3488)",0
"(3884, 3858)",0
"(3884, 3737)",0
"(3884, 3938)",0
"(3884, 3501)",0
"(3884, 3971)",0
"(3884, 3756)",0
"(3971, 3693)",0
"(3971, 3938)",0
"(3971, 3877)",0
"(3971, 3948)",0
"(3971, 3703)",0
"(3971, 3755)",0
"(3971, 3520)",0
"(3971, 3456)",0
"(3971, 3684)",0
"(3971, 3501)",0
"(3971, 3817)",0
"(3971, 3618)",0
"(3971, 3586)",0
"(3971, 3852)",0
"(3563, 3656)",0
"(3563, 3684)",0
"(3563, 3948)",0
"(3563, 3525)",0
"(3563, 3852)",0
"(3563, 3526)",0
"(3563, 3962)",0
"(3563, 3667)",0
"(3656, 3525)",0
"(3656, 3841)",0
"(3656, 3756)",0
"(3656, 3948)",1
"(3656, 3929)",0
"(3656, 3625)",0
"(3656, 3684)",0
"(3656, 3667)",0
"(3896, 3870)",0
"(3896, 3976)",0
"(3896, 3506)",0
"(3896, 3810)",0
"(3896, 3643)",0
"(3896, 3509)",0
"(3896, 3903)",0
"(3896, 3784)",0
"(3896, 3818)",0
"(3693, 3586)",0
"(3693, 3841)",0
"(3693, 3948)",0
"(3693, 3456)",0
"(3693, 3938)",0
"(3693, 3756)",0
"(3693, 3970)",0
"(3693, 3454)",0
"(3693, 3684)",0
"(3693, 3547)",0
"(3912, 3874)",0
"(3912, 3725)",0
"(3912, 3541)",0
"(3912, 3819)",1
"(3912, 3473)",0
"(3912, 3595)",0
"(3912, 3538)",0
"(3667, 3736)",0
"(3667, 3852)",0
"(3667, 3948)",0
"(3667, 3962)",0
"(3667, 3625)",0
"(3667, 3684)",0
"(3667, 3520)",0
"(3728, 3508)",0
"(3728, 3666)",0
"(3728, 3521)",0
"(3728, 3629)",0
"(3728, 3835)",0
"(3728, 3442)",0
"(3728, 3769)",0
"(3728, 3663)",0
"(3728, 3590)",0
"(3728, 3455)",0
"(3728, 3862)",0
"(3728, 3753)",0
"(3728, 3636)",0
"(3728, 3815)",0
"(3728, 3921)",0
"(3728, 3498)",0
"(3728, 3698)",0
"(3728, 3907)",0
"(3728, 3740)",0
"(3508, 3644)",0
"(3508, 3747)",0
"(3508, 3685)",0
"(3508, 3607)",0
"(3508, 3933)",0
"(3508, 3632)",0
"(3508, 3850)",0
"(3508, 3442)",0
"(3508, 3598)",0
"(3508, 3472)",0
"(3508, 3698)",0
"(3508, 3505)",0
"(3508, 3791)",0
"(3508, 3809)",0
"(3508, 3521)",0
"(3508, 3482)",0
"(3508, 3840)",0
"(3508, 3776)",0
"(3669, 3502)",0
"(3669, 3911)",0
"(3669, 3864)",0
"(3669, 3700)",0
"(3502, 3864)",0
"(3502, 3700)",0
"(3502, 3911)",0
"(3502, 3898)",0
"(3874, 3819)",0
"(3874, 3725)",0
"(3874, 3473)",0
"(3874, 3538)",0
"(3874, 3541)",0
"(3501, 3948)",0
"(3501, 3525)",0
"(3501, 3962)",0
"(3501, 3938)",0
"(3501, 3456)",0
"(3501, 3841)",0
"(3501, 3943)",0
"(3501, 3796)",0
"(3501, 3877)",0
"(3501, 3586)",0
"(3501, 3684)",0
"(3501, 3625)",0
"(3501, 3533)",0
"(3501, 3756)",0
"(3832, 3482)",0
"(3832, 3518)",1
"(3832, 3790)",0
"(3458, 3900)",0
"(3458, 3810)",0
"(3458, 3643)",0
"(3458, 3593)",0
"(3458, 3569)",0
"(3458, 3648)",0
"(3458, 3903)",0
"(3458, 3506)",0
"(3803, 3690)",1
"(3803, 3569)",0
"(3803, 3555)",1
"(3803, 3680)",1
"(3803, 3777)",1
"(3803, 3622)",0
"(3803, 3767)",0
"(3803, 3821)",0
"(3803, 3714)",0
"(3803, 3906)",0
"(3803, 3532)",0
"(3803, 3617)",1
"(3803, 3564)",1
"(3803, 3890)",0
"(3803, 3509)",0
"(3803, 3561)",0
"(3690, 3494)",1
"(3690, 3506)",1
"(3690, 3499)",0
"(3690, 3878)",0
"(3690, 3955)",0
"(3690, 3946)",0
"(3690, 3539)",1
"(3690, 3927)",0
"(3690, 3564)",1
"(3690, 3768)",0
"(3690, 3870)",0
"(3690, 3821)",0
"(3690, 3617)",1
"(3690, 3483)",0
"(3690, 3507)",0
"(3690, 3622)",0
"(3690, 3781)",0
"(3690, 3680)",1
"(3967, 3587)",0
"(3967, 3696)",0
"(3967, 3641)",0
"(3967, 3914)",0
"(3967, 3478)",0
"(3967, 3747)",0
"(3967, 3655)",0
"(3967, 3933)",0
"(3967, 3776)",0
"(3967, 3791)",0
"(3967, 3960)",0
"(3967, 3920)",0
"(3587, 3776)",0
"(3587, 3696)",0
"(3587, 3791)",0
"(3587, 3747)",0
"(3587, 3478)",0
